Gene_A	Gene_B	correlation
NFE2L2	NFE2L3	0.716425057724036
MYC	SRCAP	0.716294769535043
ETS2	NCOA1	0.715265629000991
RBAK	ZNF550	0.713696297809058
MBD3	ZFPM1	0.713640988459286
ARNTL	NFIL3	0.713578670909717
LYL1	TAL1	0.711576725630022
MBD3	ZNF277	0.711204775311375
HMG20A	THAP11	0.710515433963167
BCL11B	NFATC1	0.709063328048508
TBX21	ZNF490	0.708595033030749
HOXB3	HOXC4	0.707687685232933
HMGA1	PA2G4	0.707559213846889
MYC	NKRF	0.706122693966701
PIN1	RUNX3	0.704323438777103
AKAP8	MYC	0.704227247937471
NFYA	SPI1	0.70288125881565
SMAD3	SREBF2	0.702703359790215
NCOA1	USF1	0.702520511029268
ATF1	CREB3L2	0.701868811008285
CHAMP1	NFATC1	0.700975946389764
IKZF3	PIN1	0.700625012961608
E2F4	MYBL2	0.700426549067614
KLF9	TP53	0.700024696572511
TFCP2	UBP1	0.699605272125817
LIN54	TFDP1	0.696580012952798
FOS	SP1	0.695818802828595
ETV3	MYC	0.695419519337641
CREB5	FOS	0.695139658891255
IKZF3	IKZF4	0.69431344924273
NFYA	SP1	0.694257808420894
JUND	NFATC2	0.693313601568174
MECP2	YY1	0.691270775725104
ATF6B	CREB3L2	0.690856734664028
FOXK2	ZBTB39	0.690516530759867
PRDM4	SMAD3	0.688942466493413
DNTTIP1	PHF21A	0.68824959224189
ETS1	TP53	0.687938105466194
GATA3	TBX21	0.68726851618281
FOXO1	KLF2	0.686504509407167
NFKB1	RELB	0.684840952851444
ETS2	FOS	0.684533081002262
HIF1A	SP1	0.683947462808666
BATF2	CEBPE	0.683932790412994
BCL11B	MBD3	0.681746533600324
MAF	NFATC2	0.680969768843391
GATA3	STAT4	0.680587418329867
KLF13	SREBF2	0.679629542014123
NCOA1	VDR	0.679320383177609
DNMT1	TET1	0.678807678399905
FOXP3	GATA3	0.678780689620229
ELK1	ELK4	0.678668651552018
AEBP2	MTF2	0.677803293766096
ZBTB14	ZBTB21	0.676987236769937
NR1D1	RORA	0.676282309001837
MECP2	ZNF800	0.676006576758452
CREB1	CREB5	0.675735133479387
ZKSCAN8	ZNF263	0.674399718434244
NCOA2	RARA	0.674143717184521
TP53	ZNF385A	0.671970921644429
CREB1	NFIL3	0.671897071917724
MECP2	TERF2	0.670847987913192
IRF5	STAT2	0.669223613695161
LTF	TET2	0.668293654292538
BATF2	JUNB	0.668121430419228
CREB3	CREB3L2	0.666890261863944
SETDB1	ZNF24	0.665184004433452
CEBPB	KLF5	0.663746111409898
GATA1	NFE2	0.663280379857842
KDM2A	RBPJ	0.662655763529272
STAT3	ZNF281	0.661577315297782
FOS	NCOA2	0.661157591495607
MYC	RELA	0.660545874450117
HMGA1	TERF2	0.657782354147715
PIN1	REST	0.655240548237163
E2F8	TP53	0.653731019176583
E2F7	TP53	0.653508153852505
NCOA2	STAT6	0.653428888432504
MXD1	MXD3	0.653313241614099
SAFB2	ZFP41	0.65276144583767
NFYC	SP1	0.652166624375429
FOXK2	REST	0.652070513829998
E2F4	TFDP1	0.651370691358728
ATF3	BATF	0.650981185038416
KMT2A	TP53	0.650716508536352
NFIC	ZNF274	0.649809734213068
ZNF263	ZNF445	0.649707622995923
FOS	STAT6	0.649376436688889
GATA1	TAL1	0.648869555914197
RELA	SMAD3	0.648619772611133
ZBTB9	ZFP64	0.648398549262491
MXD3	NFKB1	0.648384644369417
IRF4	JUN	0.647662830947305
NR3C1	RXRA	0.647597579205349
HOXA10	NFATC1	0.647302501438749
RUNX1	TCF12	0.647123058426181
IKZF3	IRF4	0.646951678083627
IKZF2	IKZF3	0.646051798621126
AEBP2	PHF19	0.645631534674477
IRF4	NFATC1	0.645612487845268
HIC2	RUNX1	0.645303248951792
NCOA1	STAT6	0.644638359483289
CEBPG	DBP	0.64408063947536
FOSL2	JUNB	0.643846739343887
NFATC2	NFYB	0.64348156641013
BCL6	STAT5A	0.643321928097526
TFAP4	UBP1	0.643205754881887
CUX1	FOXK2	0.642249421090481
IKZF3	RUNX1	0.641833865463115
DOT1L	TP53	0.641206658090715
FOXJ2	LIN54	0.640864264211179
CTCF	ZBTB33	0.638289892358899
E2F8	FOXM1	0.637330897463982
CENPA	TP53	0.636703537948061
ATF3	JUNB	0.636658861875343
BACH2	PAX5	0.636574601507056
GATA3	ZFPM1	0.636169214320241
ELF1	RUNX1	0.636009847823832
SOX4	TP53	0.635841663123244
TERF1	YY1	0.635795491753227
SETDB2	ZNF445	0.635436421704716
ZNF121	ZNF286A	0.634852542913048
IRF8	RELA	0.634757601385624
MEF2D	NFATC1	0.632973778627471
IKZF2	NFATC2	0.632544033394017
MYBL2	TFDP1	0.632056248349556
CLOCK	RORC	0.63164902053958
MYC	ZNF121	0.631400066020489
TFAP4	ZZZ3	0.630886795094697
ZNF22	ZNF624	0.629503026202174
ZNF445	ZNF707	0.629466185496989
TP53	TP63	0.629176916234346
DDIT3	NFIL3	0.628893775189575
DNMT1	E2F2	0.62872079883919
FOXP1	SATB1	0.628605725373169
CREM	NFATC2	0.627742596147771
BHLHA15	ZFP91	0.62643927289779
IKZF1	PIN1	0.62491384228515
ARID2	BPTF	0.624632530051217
SMAD3	TGIF2	0.624605033553826
STAT2	STAT3	0.624084211198874
LIN54	MYBL2	0.624011629169153
ZNF22	ZNF71	0.623270114081629
HOXA2	PKNOX1	0.623042328949205
NKX3-1	TOPORS	0.623036881161177
CHAMP1	PIN1	0.622749456999972
ZNF169	ZNF445	0.622565967740211
ESR2	SP110	0.622454367099964
IRF1	STAT2	0.622070341037188
ATF6	CREB1	0.620943881164122
CEBPE	SPI1	0.619449624547986
IKZF1	RUNX1	0.618658503048495
DDIT3	NFYA	0.617087046594296
ESR2	PLSCR1	0.61580853844197
MECP2	SKI	0.615672303461763
GATA3	TCF3	0.615161680686557
CENPB	PIN1	0.614846299155217
ARHGAP35	TP63	0.614607236516021
PA2G4	TERF1	0.614205336342488
PKNOX1	RARA	0.614083578234789
NCOA3	USF2	0.612749613531935
NFATC1	RUNX1	0.611834661078662
FOS	USF1	0.611006822911801
NFATC2	PIN1	0.610694001568305
HOXB3	RARG	0.610564675030619
FOS	HIF1A	0.610558407723448
GATAD2A	REST	0.610319257752231
CEBPG	CREB3	0.610302237550428
ZBTB38	ZNF689	0.609398119490747
CENPB	ZNF816	0.607992362534566
FOS	JUNB	0.607837840591558
CREM	NFATC3	0.60763750365987
CREB1	NFYA	0.606099815481949
DDIT3	FOS	0.606061188809103
NFKB1	STAT3	0.605751410925323
ZBTB43	ZBTB7A	0.604882445845742
LIN54	TFDP2	0.60430009228768
RBPJ	STAT1	0.604063780983716
CENPB	ZNF544	0.603956557693631
IRF9	STAT5B	0.603666515880083
NCOA3	SMAD3	0.602299259760076
ADNP	ZNF524	0.601424527064609
GATA3	REPIN1	0.599729657669716
GTF2I	TP53	0.599117837044837
MEIS1	PBX1	0.599059059899214
TCF4	TP53	0.598603996928909
CREB1	NFE2L2	0.598546954268744
IRF8	MYC	0.598368657092636
MYC	ZNF318	0.596961198619282
CENPA	FOXM1	0.596653250273935
ATF6	NFYA	0.595717896028113
AEBP2	PCGF6	0.595414422437508
RBAK	ZNF707	0.595368338547071
AEBP2	DNMT1	0.595211544961688
HOMEZ	ZBTB7A	0.594785334906537
EEA1	TP53	0.594034353283482
ESR2	ZNF276	0.593846238205678
WIZ	ZNF644	0.593617347357784
WIZ	ZBTB1	0.593189455904534
JDP2	JUNB	0.593012307912364
DBP	NPAS2	0.592787782466023
ATF2	THRB	0.59242884653027
NCOA2	NR3C1	0.592152844191218
FLYWCH1	SETDB1	0.592125405448721
CDC5L	MYC	0.591449640320935
JUN	MEF2D	0.591306721842583
CLOCK	NR1D1	0.59060164234075
ESR2	NFKB2	0.589714426646372
ETS1	ZBTB7A	0.589564751802644
SP1	SP3	0.589274190700292
L3MBTL3	L3MBTL4	0.588285225722954
ATF6	NFYC	0.58821723263347
MGA	PCGF6	0.5874114881094
ZNF169	ZNF316	0.586503450355832
ATF1	GABPA	0.585680456575409
MYC	NFE2L1	0.585676439443136
CREB1	NR3C1	0.585162279944237
HIC1	HMGA1	0.585154655657436
DDIT3	JUNB	0.584779935112925
KDM5B	ZNF217	0.584524631927455
ETS1	FOXO1	0.584497649507412
HMG20A	TCF4	0.581200624254337
ATF5	CEBPG	0.581189655376188
CEBPB	CEBPD	0.581095484964296
CEBPB	SP3	0.580853606843584
ESR2	SP100	0.580803492129589
DNMT1	L3MBTL3	0.580418858610851
FOXP1	FOXP3	0.580201648731074
FOS	NFE2L2	0.579954681744532
NCOA1	TEAD2	0.57870934918972
FOXP3	NFATC2	0.578298300528478
ARID2	TFAP4	0.578000976693735
DR1	HSF1	0.577926022078269
IRF5	IRF9	0.577164595406531
ZNF184	ZNF71	0.576991171120237
NRF1	SP4	0.576937399238716
IRF4	NFATC2	0.576440590036365
PHF20	TP53	0.576255863524453
NR2C2	ZNF512	0.576134315108681
PA2G4	YBX1	0.574697028957662
TFAP4	TFCP2	0.574398808667773
ARNT	SMAD3	0.573505572833344
CREM	NFATC1	0.573401435152679
HMG20A	HMG20B	0.573041215830809
PBX2	PKNOX1	0.572984810201011
ATF6B	XBP1	0.571839849563124
BBX	MECP2	0.571577988955623
TERF1	TERF2	0.570989587473428
SP3	ZBTB7B	0.570667444879153
SMAD3	ZBTB16	0.570472738474423
IKZF1	IKZF4	0.570306884143605
TP53	ZNF668	0.569775731352469
CUX1	NFATC1	0.568710253181785
SKI	SMAD4	0.568691470044026
BACH1	DDIT3	0.567529160693208
GATAD2A	NFATC2	0.565939954535217
IRF1	IRF7	0.565546259611849
RELA	USF2	0.565046890509802
ADNP	NR2C2	0.564462501265288
NCOA3	RELA	0.564323560487237
ATF1	TFAP4	0.564122277895806
DNMT1	TFDP1	0.563876370269432
NKX3-1	SP1	0.563430982428957
BHLHA15	TCF4	0.562929286338929
NFATC2	RUNX1	0.562843720548364
GATA1	GFI1B	0.562723991071536
CDC5L	NFIC	0.561869021334835
IRF5	IRF7	0.559798114221694
FOS	JDP2	0.559272150877815
RUNX1	RUNX3	0.558848577984402
SP1	ZBTB7B	0.558340779464862
MTF2	PHF19	0.557752957128979
GATA3	SATB1	0.557513072095162
REPIN1	ZNF672	0.557135996230236
UBP1	ZNF184	0.556989975729688
EGR1	NFATC3	0.556863971672879
RARA	SRF	0.556414465509753
IRF9	NFKB1	0.556290648453088
MEF2D	NFATC2	0.556078140599889
RARG	THRA	0.555750770997999
GTF2I	POU2AF1	0.555613222204354
ZBTB1	ZBTB25	0.555501877905899
PCGF6	TFDP2	0.554941141712151
KAT7	TP53	0.553024092535073
THAP1	TP53	0.552702277436147
BATF	JUNB	0.55219008293069
E2F2	TFDP1	0.551695385027853
GATAD2A	MBD3	0.550998032538478
NCOA2	USF1	0.550708584854911
GATAD2B	IKZF1	0.54995776738295
NR1H2	RARA	0.549802118835067
NFATC2	PRDM15	0.549307136994462
PRDM5	ZNF687	0.549246306145302
FOXM1	TP53	0.549229312981096
HIF1A	NCOA1	0.548708773332529
GLYR1	MYC	0.54868217627205
FOXP3	IKZF3	0.547783180345872
E2F1	MYBL2	0.547491077648137
GATAD2A	ZFPM1	0.547431187566331
CHCHD3	MYC	0.547067393967718
BCL6	KDM2A	0.546591451814832
HMGA1	PRDM16	0.545886065143301
CREB1	HIF1A	0.545817319288936
MNT	MYC	0.545086866284829
ESR2	STAT2	0.544226250793275
ZBTB9	ZZZ3	0.54373456275142
CTCF	SMAD4	0.542334059862826
ATF4	XBP1	0.542162622425371
MEF2C	NFATC1	0.54211690919046
CENPA	ZFP91	0.540008228422477
ZNF526	ZNF574	0.539453186821706
BCL6	HSF4	0.539340345402528
IRF1	SP100	0.538748241820614
ARNTL2	RORC	0.538459102012932
RUNX1	TBX21	0.538367192531796
E2F4	TFDP2	0.53819160834344
NCOA1	NR6A1	0.538097750667212
FOXM1	ZBTB3	0.537225323713622
DOT1L	KMT2A	0.53673561039855
ATF3	KLF6	0.536528042375551
CXXC1	KMT2A	0.536240654071862
CDC5L	SON	0.536012716385701
IKZF1	IRF4	0.535848292041259
GMEB1	SMAD3	0.534556140426317
HES1	STAT1	0.534272950509077
ZKSCAN8	ZNF165	0.534178475720982
GATAD2B	NFATC1	0.534066291729331
IKZF2	NFATC1	0.533760505294569
TERF2	YY1	0.533662149656867
TFAP4	THYN1	0.532761253097426
AHR	NFE2L2	0.532732787190254
JUN	MEF2C	0.532505815007931
FOXK1	MYCL	0.532027304291296
ZNF444	ZNF579	0.532025240505472
NR4A1	TP53	0.532023783846536
CEBPD	NCOA1	0.53131563953455
ZNF212	ZNF777	0.530155405186035
BACH2	PATZ1	0.529751003705207
ESR2	ETV6	0.529604262080414
ZNF273	ZNF707	0.529470629046615
ZBTB1	ZBTB2	0.529334480944935
IRF4	NFATC3	0.529264614262667
GTF2I	ZBTB7A	0.529205680759288
MYC	NCOA3	0.528552465625832
FOXP3	NFATC1	0.528529279466691
MAFG	NFE2L1	0.528151160026956
TCF12	ZNF688	0.528088955284963
ZBTB24	ZBTB43	0.527690745779567
MYC	PPARA	0.527686900913735
PCGF6	ZKSCAN1	0.527035254805744
CEBPB	NR3C1	0.526820726213196
NR3C1	SPEN	0.526383738812084
ADNP	ZNF581	0.524614827490621
EGR1	JUND	0.524236024275013
GATA3	RUNX1	0.523759175127506
PROX1	SOX18	0.523659524698705
E2F5	TFDP2	0.523325230308902
NFATC1	PRDM15	0.522656714486815
FOS	NR3C1	0.521921931018868
MAFK	SMAD3	0.52154163595664
ARNT	RELA	0.520580299033354
SREBF1	TWIST2	0.520426515443627
ETS2	SRF	0.518910896779392
PPARD	SMAD4	0.518774021304943
IRF4	MAF	0.51873290124527
FLI1	SRF	0.517973488785358
E2F4	MGA	0.517727855480528
FOSB	MYC	0.515703855758792
CENPB	FOXP3	0.514600055310156
SMAD3	TGIF1	0.514266654636791
BCL6	KMT2B	0.514095178672237
SMAD4	SMAD5	0.513632237758768
E2F3	SP1	0.512872272927763
STAT6	ZEB1	0.511788339055304
LEF1	MYC	0.510682983707403
TCF12	TCF3	0.510238169221254
MYB	TAL1	0.510122093280914
KLF4	TCF7L2	0.509983634637056
NFIA	ZNF326	0.509624567170615
IRF5	SP100	0.508772853904957
IRF7	MAFB	0.50807554394203
ATF2	SMAD5	0.508010830863295
ZNF169	ZSCAN25	0.507352899965398
JUND	NFATC1	0.507099906710508
CSRNP1	ZNF587	0.507097611887754
ATF6B	CREB3	0.507050967489158
NR2C2	PATZ1	0.506833127514917
REST	ZNF598	0.506790786242109
SMAD3	ZNF329	0.506264076711791
YY1	ZNF232	0.505780961696253
PRDM15	ZNF490	0.505649133107093
NKRF	RELA	0.505257087282662
IRF2	NFKB1	0.504538851308839
CIC	ZBTB18	0.504417732895967
ESR2	KDM2A	0.503687471591019
STAT1	STAT5B	0.503436264100562
ATF6	SRF	0.502948824308185
GATAD2B	REST	0.502112064736539
MYC	ZHX3	0.502046329238982
TP63	ZBTB4	0.502020023718996
ZNF813	ZNF816	0.50182041480865
NFE2L2	TCF20	0.501301303834404
SAFB	SAFB2	0.500597273820479
