Gene_A	Gene_B	correlation
RBAK	ZNF550	0.7136962978090583
MBD3	ZFPM1	0.7136409884592859
ARNTL	NFIL3	0.7135786709097168
PATZ1	TP53	0.7119943693480177
LYL1	TAL1	0.7115767256300223
MBD3	ZNF277	0.7112047753113747
HMG20A	THAP11	0.7105154339631673
TAL1	TCF3	0.710178634804858
MYC	RUNX3	0.7101443287694189
BCL11B	NFATC1	0.7090633280485084
TBX21	ZNF490	0.7085950330307488
HOXB3	HOXC4	0.7076876852329326
HMGA1	PA2G4	0.7075592138468892
FOXK1	YY1	0.7065189414071493
MYC	NKRF	0.7061226939667006
PIN1	RUNX3	0.7043234387771028
AKAP8	MYC	0.7042272479374712
NFYA	SPI1	0.7028812588156498
SMAD3	SREBF2	0.7027033597902146
NCOA1	USF1	0.7025205110292679
ATF1	CREB3L2	0.701868811008285
CHAMP1	NFATC1	0.7009759463897642
IKZF3	PIN1	0.7006250129616075
E2F4	MYBL2	0.7004265490676145
KLF9	TP53	0.7000246965725108
TFCP2	UBP1	0.6996052721258168
LIN54	TFDP1	0.6965800129527977
NR2C2	SON	0.6958977148321621
FOS	SP1	0.6958188028285951
ETV3	MYC	0.6954195193376411
CREB5	FOS	0.6951396588912554
CHAMP1	MYC	0.694663679311225
SMAD3	TCF12	0.6944964857910224
IKZF3	IKZF4	0.6943134492427304
NFYA	SP1	0.694257808420894
MGA	ZBTB7A	0.6939888275470603
GATAD2B	TCF20	0.6938982439641331
NFKB2	SP1	0.6938665252752574
JUND	NFATC2	0.6933136015681745
MECP2	YY1	0.691270775725104
ATF6B	CREB3L2	0.6908567346640279
RELA	ZFP91	0.6906136585724615
FOXK2	ZBTB39	0.6905165307598673
PRDM4	SMAD3	0.6889424664934125
DNTTIP1	PHF21A	0.6882495922418904
ETS1	SMAD3	0.6881139762005618
ETS1	TP53	0.6879381054661939
GATA3	TBX21	0.6872685161828096
FOXO1	KLF2	0.6865045094071666
FOS	STAT3	0.6852678631275371
NFKB1	RELB	0.6848409528514435
ETS2	FOS	0.6845330810022622
HIF1A	SP1	0.6839474628086661
BATF2	CEBPE	0.6839327904129939
BCL11B	MBD3	0.681746533600324
MAF	NFATC2	0.6809697688433913
GABPA	MYC	0.6809443805051476
GATA3	STAT4	0.6805874183298671
FOXM1	MYBL2	0.6804714295109419
KLF13	SREBF2	0.6796295420141225
NCOA1	VDR	0.6793203831776087
DNMT1	TET1	0.6788076783999047
FOXP3	GATA3	0.6787806896202294
ELK1	ELK4	0.6786686515520185
AEBP2	MTF2	0.6778032937660956
CHAMP1	TERF2	0.6770400666537126
ZBTB14	ZBTB21	0.6769872367699373
NR1D1	RORA	0.6762823090018372
MECP2	ZNF800	0.6760065767584519
CREB1	CREB5	0.6757351334793874
ATF1	NFATC1	0.6747295649239268
JUND	YY1	0.674553610521687
ZKSCAN8	ZNF263	0.6743997184342444
NCOA2	RARA	0.6741437171845207
TP53	ZNF385A	0.6719709216444293
CREB1	NFIL3	0.6718970719177243
GATAD2A	TP53	0.6715834692846194
MECP2	TERF2	0.6708479879131916
MBD3	MYC	0.6699045651076609
NFATC2	TFAP4	0.6696108256491632
IRF5	STAT2	0.6692236136951615
KMT2A	MBD3	0.6689619152232232
LTF	TET2	0.6682936542925378
BATF2	JUNB	0.6681214304192283
CREB3	CREB3L2	0.6668902618639438
KMT2A	NR2C2	0.666388204331811
GABPA	YY1	0.6652399007763575
SETDB1	ZNF24	0.6651840044334524
MBD3	ZNF800	0.6642849931469267
KMT2A	RUNX1	0.6641205994660958
CEBPB	KLF5	0.6637461114098985
GATA1	NFE2	0.6632803798578422
KDM2A	RBPJ	0.6626557635292724
STAT3	ZNF281	0.661577315297782
FOS	NCOA2	0.6611575914956074
MYC	RELA	0.6605458744501171
JUN	NCOA3	0.6603788382572275
NFIC	ZBTB38	0.6581916643074087
HMGA1	TERF2	0.6577823541477149
FOS	STAT5B	0.6572303297197128
ADNP	CDC5L	0.6563605483451183
PIN1	REST	0.6552405482371635
MYC	PIN1	0.6540393619334743
E2F8	TP53	0.653731019176583
E2F7	TP53	0.6535081538525048
NCOA2	STAT6	0.6534288884325038
MXD1	MXD3	0.6533132416140992
SAFB2	ZFP41	0.6527614458376696
NFYC	SP1	0.6521666243754288
FOXK2	REST	0.652070513829998
SMAD3	ZBTB3	0.651620819388473
E2F4	TFDP1	0.6513706913587285
ATF3	BATF	0.650981185038416
KMT2A	TP53	0.6507165085363515
DNMT1	MECP2	0.6504355733435856
FOXK1	TFAP4	0.6500212830840905
NFIC	ZNF274	0.6498097342130679
ZNF263	ZNF445	0.6497076229959228
FOS	STAT6	0.6493764366888891
GATA1	TAL1	0.6488695559141973
RELA	SMAD3	0.6486197726111329
ZBTB9	ZFP64	0.648398549262491
MXD3	NFKB1	0.6483846443694171
IRF4	JUN	0.6476628309473053
NR3C1	RXRA	0.6475975792053486
HOXA10	NFATC1	0.6473025014387488
RUNX1	TCF12	0.6471230584261806
IKZF3	IRF4	0.6469516780836266
GATA3	MYC	0.6464405012932065
IKZF2	IKZF3	0.6460517986211262
AEBP2	PHF19	0.6456315346744768
IRF4	NFATC1	0.645612487845268
HIC2	RUNX1	0.6453032489517916
MYC	ZBTB9	0.6451890459810883
NCOA1	STAT6	0.6446383594832894
CEBPG	DBP	0.6440806394753601
FOSL2	JUNB	0.6438467393438873
NFATC2	NFYB	0.6434815664101304
BCL6	STAT5A	0.6433219280975255
MBD3	TET1	0.643208262743639
TFAP4	UBP1	0.643205754881887
CUX1	FOXK2	0.642249421090481
IKZF3	RUNX1	0.6418338654631149
DOT1L	TP53	0.6412066580907151
FOXJ2	LIN54	0.640864264211179
DNMT1	MBD3	0.6400108065210105
MXD1	VDR	0.6400072994337876
CTCF	ZBTB33	0.6382898923588987
NCOA3	TP53	0.638143960663332
FOXJ2	YY1	0.6379859838306795
E2F8	FOXM1	0.6373308974639821
CENPA	TP53	0.6367035379480614
ATF3	JUNB	0.6366588618753432
BACH2	PAX5	0.6365746015070562
GATA3	ZFPM1	0.6361692143202411
ELF1	RUNX1	0.6360098478238315
SOX4	TP53	0.6358416631232443
TERF1	YY1	0.6357954917532275
MECP2	RBAK	0.6356861193949609
SETDB2	ZNF445	0.635436421704716
ZNF121	ZNF286A	0.6348525429130485
IRF8	RELA	0.6347576013856243
GATAD2A	ZBTB7A	0.6341483350692344
MEF2D	NFATC1	0.6329737786274707
IKZF2	NFATC2	0.6325440333940171
MYBL2	TFDP1	0.6320562483495563
CLOCK	RORC	0.6316490205395799
MYC	ZNF121	0.6314000660204888
NCOA1	STAT5A	0.6310405360192183
TFAP4	ZZZ3	0.6308867950946968
ZNF22	ZNF624	0.6295030262021739
ZNF445	ZNF707	0.6294661854969889
TP53	TP63	0.6291769162343465
DDIT3	NFIL3	0.6288937751895749
DNMT1	E2F2	0.6287207988391897
FOXP1	SATB1	0.6286057253731693
CREM	NFATC2	0.6277425961477711
BHLHA15	ZFP91	0.6264392728977896
MYC	RUNX1	0.6261452411791076
IKZF1	PIN1	0.6249138422851503
NFKB1	SRF	0.6247008333927706
ARID2	BPTF	0.6246325300512166
SMAD3	TGIF2	0.6246050335538258
FOXP3	SMAD3	0.6244517602665404
NFIC	TFAP4	0.624188376621028
STAT2	STAT3	0.6240842111988745
MAF	USF2	0.6240524924384634
LIN54	MYBL2	0.6240116291691525
ZNF22	ZNF71	0.6232701140816294
HOXA2	PKNOX1	0.6230423289492054
NKX3-1	TOPORS	0.6230368811611773
CHAMP1	PIN1	0.6227494569999724
ZNF169	ZNF445	0.6225659677402106
ESR2	SP110	0.6224543670999636
CREM	XBP1	0.6222230923219827
IRF1	STAT2	0.6220703410371881
MBD3	ZBTB16	0.620972808696131
DNMT1	TP53	0.6209542862390303
ATF6	CREB1	0.6209438811641216
TP53	ZBTB16	0.6207620900319415
CEBPE	SPI1	0.6194496245479861
IKZF1	RUNX1	0.6186585030484952
REST	TERF2	0.6180359138915761
DDIT3	NFYA	0.6170870465942959
ESR2	PLSCR1	0.6158085384419699
MECP2	SKI	0.6156723034617633
GATA3	TCF3	0.6151616806865573
CENPB	PIN1	0.6148462991552167
ARHGAP35	TP63	0.6146072365160206
PA2G4	TERF1	0.614205336342488
PKNOX1	RARA	0.6140835782347888
NCOA3	USF2	0.6127496135319349
KMT2A	ZFPM1	0.6126050656520282
RUNX1	UBP1	0.612068607693896
NFATC1	RUNX1	0.611834661078662
PIN1	RELA	0.6112499375676476
FOS	USF1	0.6110068229118012
NFATC2	PIN1	0.6106940015683053
HOXB3	RARG	0.6105646750306194
FOS	HIF1A	0.610558407723448
GATAD2A	REST	0.6103192577522308
CEBPG	CREB3	0.6103022375504282
HIF1A	STAT3	0.6099839256434408
NFKB2	VDR	0.6095644290642875
TFDP1	YY1	0.6095524742342066
ZBTB38	ZNF689	0.6093981194907473
CENPB	ZNF816	0.6079923625345663
FOS	JUNB	0.6078378405915584
CREM	NFATC3	0.60763750365987
BBX	MYC	0.6069616651983791
CREB1	NFYA	0.6060998154819495
DDIT3	FOS	0.6060611888091026
NFKB1	STAT3	0.6057514109253228
ZBTB43	ZBTB7A	0.6048824458457417
MTF2	SMAD3	0.6045818386152663
LIN54	TFDP2	0.6043000922876801
RBPJ	STAT1	0.604063780983716
CENPB	ZNF544	0.6039565576936313
PCGF6	ZNF644	0.6038731345599464
IRF9	STAT5B	0.6036665158800832
NCOA3	SMAD3	0.6022992597600759
ADNP	ZNF524	0.6014245270646094
RELA	ZBTB33	0.6000629735754702
GATAD2B	MYC	0.6000284159052385
ESR2	ZNF316	0.5999100469153243
GATA3	REPIN1	0.5997296576697159
GTF2I	TP53	0.5991178370448368
MEIS1	PBX1	0.5990590598992138
TCF4	TP53	0.5986039969289089
CREB1	NFE2L2	0.5985469542687437
IRF8	MYC	0.5983686570926363
RELA	ZBTB7A	0.5978124850366588
FOXK2	TFAP4	0.5977546406440147
TFAP4	ZBTB7A	0.5972235013652866
MYC	ZNF318	0.5969611986192822
KAT7	MYC	0.596705755873056
CENPA	FOXM1	0.5966532502739352
CTCF	TFAP4	0.5965145761709637
ATF6	NFYA	0.5957178960281126
AEBP2	PCGF6	0.5954144224375084
RBAK	ZNF707	0.5953683385470715
AEBP2	DNMT1	0.5952115449616877
HOMEZ	ZBTB7A	0.5947853349065374
EEA1	TP53	0.5940343532834821
ESR2	ZNF276	0.593846238205678
WIZ	ZNF644	0.5936173473577842
WIZ	ZBTB1	0.5931894559045336
JDP2	JUNB	0.5930123079123643
DBP	NPAS2	0.5927877824660235
ATF2	THRB	0.5924288465302702
NCOA2	NR3C1	0.5921528441912184
FLYWCH1	SETDB1	0.5921254054487215
CDC5L	MYC	0.5914496403209354
JUN	MEF2D	0.5913067218425829
GATA3	SMAD3	0.5913058834583239
CLOCK	NR1D1	0.5906016423407502
RELA	SRF	0.5905821292922158
ESR2	NFKB2	0.5897144266463716
ETS1	ZBTB7A	0.5895647518026443
SP1	SP3	0.5892741907002923
L3MBTL3	L3MBTL4	0.5882852257229543
ATF6	NFYC	0.5882172326334704
CREB5	ESR2	0.5880341276208927
MGA	PCGF6	0.5874114881094005
ZNF169	ZNF316	0.586503450355832
ATF1	GABPA	0.5856804565754092
MYC	NFE2L1	0.5856764394431356
CREB1	NR3C1	0.5851622799442374
HIC1	HMGA1	0.5851546556574359
DDIT3	JUNB	0.5847799351129249
KDM5B	ZNF217	0.5845246319274553
ETS1	FOXO1	0.584497649507412
HIC1	TP53	0.5843286603745527
FOXP3	UBP1	0.5815055036028526
HMG20A	TCF4	0.5812006242543367
ATF5	CEBPG	0.5811896553761879
CEBPB	CEBPD	0.5810954849642959
CEBPB	SP3	0.5808536068435841
ESR2	SP100	0.580803492129589
DNMT1	L3MBTL3	0.5804188586108511
FOXP1	FOXP3	0.5802016487310737
FOS	NFE2L2	0.5799546817445319
NCOA1	TEAD2	0.5787093491897196
FOXP3	NFATC2	0.578298300528478
ARID2	TFAP4	0.5780009766937353
DR1	HSF1	0.5779260220782694
IRF5	IRF9	0.5771645954065312
ZNF184	ZNF71	0.5769911711202368
NRF1	SP4	0.5769373992387157
IRF4	NFATC2	0.5764405900363652
PHF20	TP53	0.5762558635244528
NR2C2	ZNF512	0.576134315108681
PA2G4	YBX1	0.5746970289576623
TFAP4	TFCP2	0.5743988086677734
E2F4	TP53	0.5743708627994237
ARNT	SMAD3	0.573505572833344
MYC	YY1	0.573422706666274
CREM	NFATC1	0.5734014351526795
HMG20A	HMG20B	0.5730412158308094
PBX2	PKNOX1	0.5729848102010113
ATF6B	XBP1	0.5718398495631243
BBX	MECP2	0.5715779889556225
TERF1	TERF2	0.5709895874734281
SP3	ZBTB7B	0.5706674448791526
SMAD3	ZBTB16	0.5704727384744231
IKZF1	IKZF4	0.5703068841436052
TP53	ZNF668	0.5697757313524685
GATA3	YY1	0.5696970068326533
CUX1	NFATC1	0.5687102531817855
SKI	SMAD4	0.5686914700440256
NFKB1	NFYC	0.5685720867128042
RUNX1	SMAD3	0.5680485094619353
BACH1	DDIT3	0.5675291606932079
GATAD2A	NFATC2	0.5659399545352173
IRF1	IRF7	0.565546259611849
RELA	USF2	0.5650468905098024
DNMT1	MYC	0.5647657229429405
ADNP	NR2C2	0.5644625012652883
NCOA3	RELA	0.564323560487237
DNMT1	ZBTB7A	0.5642589991213788
ATF1	TFAP4	0.5641222778958058
DNMT1	TFDP1	0.5638763702694317
NKX3-1	SP1	0.5634309824289567
IKZF1	IRF8	0.5633760653202631
BHLHA15	TCF4	0.562929286338929
NFATC2	RUNX1	0.5628437205483636
GATA1	GFI1B	0.5627239910715364
BCL6	STAT6	0.5626693095397869
ATF3	STAT3	0.562324082945303
CDC5L	NFIC	0.5618690213348346
FOXK2	TP63	0.5618074051058949
CXXC5	SMAD3	0.5610859640040946
IRF5	IRF7	0.5597981142216945
FOS	JDP2	0.5592721508778151
RUNX1	RUNX3	0.5588485779844024
SP1	ZBTB7B	0.5583407794648624
CREB1	KMT2B	0.5579359401416568
MTF2	PHF19	0.557752957128979
GATA3	SATB1	0.5575130720951617
REPIN1	ZNF672	0.5571359962302359
UBP1	ZNF184	0.5569899757296876
EGR1	NFATC3	0.556863971672879
RARA	SRF	0.5564144655097528
IRF9	NFKB1	0.5562906484530875
MEF2D	NFATC2	0.5560781405998894
RARG	THRA	0.5557507709979991
GTF2I	POU2AF1	0.5556132222043545
ZBTB1	ZBTB25	0.5555018779058989
ARNT	TP53	0.5550647513722721
PCGF6	TFDP2	0.5549411417121506
FOXK2	YY1	0.554702014095793
KAT7	TP53	0.5530240925350726
THAP1	TP53	0.5527022774361474
BATF	JUNB	0.5521900829306902
E2F2	TFDP1	0.5516953850278532
GATAD2A	MBD3	0.5509980325384778
NCOA2	USF1	0.5507085848549114
GATAD2B	IKZF1	0.5499577673829504
NR1H2	RARA	0.5498021188350667
NFATC2	PRDM15	0.5493071369944621
PRDM5	ZNF687	0.5492463061453019
FOXM1	TP53	0.5492293129810959
FOXO1	SMAD4	0.5487196716119975
HIF1A	NCOA1	0.5487087733325291
CTCF	NCOA3	0.5486848533949318
GLYR1	MYC	0.5486821762720501
FOXP3	IKZF3	0.5477831803458719
E2F1	MYBL2	0.5474910776481372
GATAD2A	ZFPM1	0.5474311875663307
CHCHD3	MYC	0.5470673939677183
BCL6	KDM2A	0.5465914518148319
HMGA1	PRDM16	0.5458860651433014
CREB1	HIF1A	0.5458173192889363
MYC	PA2G4	0.5454179590706336
MNT	MYC	0.5450868662848288
MYC	TCF20	0.5444247869476749
ESR2	STAT2	0.5442262507932747
NCOA3	PIN1	0.5438995862169285
ZBTB9	ZZZ3	0.5437345627514204
CTCF	SMAD4	0.5423340598628265
ATF4	XBP1	0.5421626224253713
MEF2C	NFATC1	0.5421169091904597
CENPA	ZFP91	0.5400082284224769
ZNF526	ZNF574	0.5394531868217056
BCL6	HSF4	0.5393403454025283
IRF1	SP100	0.5387482418206141
ARNTL2	RORC	0.5384591020129319
RUNX1	TBX21	0.5383671925317959
E2F4	TFDP2	0.5381916083434402
NCOA1	NR6A1	0.538097750667212
FOXM1	ZBTB3	0.5372253237136224
DOT1L	KMT2A	0.5367356103985502
ATF3	KLF6	0.5365280423755505
STAT5B	STAT6	0.5363335534106858
CXXC1	KMT2A	0.5362406540718622
CDC5L	SON	0.536012716385701
IKZF1	IRF4	0.5358482920412588
GMEB1	SMAD3	0.5345561404263175
HES1	STAT1	0.5342729505090767
ZKSCAN8	ZNF165	0.534178475720982
GATAD2B	NFATC1	0.5340662917293312
IKZF2	NFATC1	0.5337605052945693
TERF2	YY1	0.533662149656867
TFAP4	THYN1	0.5327612530974261
AHR	NFE2L2	0.532732787190254
JUN	MEF2C	0.5325058150079313
FOXK1	MYCL	0.5320273042912963
ZNF444	ZNF579	0.5320252405054721
NR4A1	TP53	0.5320237838465365
FOXP3	RELA	0.5317565508471566
CEBPD	NCOA1	0.5313156395345501
HIC1	MBD3	0.5309841340339911
ZNF212	ZNF777	0.5301554051860352
MYC	TCF4	0.5298402573945838
BACH2	PATZ1	0.5297510037052069
ESR2	ETV6	0.529604262080414
ZNF273	ZNF707	0.5294706290466147
ZBTB1	ZBTB2	0.5293344809449347
IRF4	NFATC3	0.5292646142626674
PIN1	ZBTB9	0.529222525512786
GTF2I	ZBTB7A	0.5292056807592881
MYC	NCOA3	0.5285524656258321
FOXP3	NFATC1	0.5285292794666911
MAFG	NFE2L1	0.5281511600269561
TCF12	ZNF688	0.5280889552849628
ZBTB24	ZBTB43	0.5276907457795673
MYC	PPARA	0.5276869009137347
PIN1	TERF1	0.5274951789678197
PCGF6	ZKSCAN1	0.5270352548057444
CEBPB	NR3C1	0.5268207262131958
NR3C1	SPEN	0.5263837388120843
STAT1	VDR	0.5259910787211697
ADNP	ZNF581	0.5246148274906215
TERF1	ZBTB16	0.5244180908981716
EGR1	JUND	0.5242360242750135
GATA3	RUNX1	0.5237591751275062
PROX1	SOX18	0.5236595246987046
E2F5	TFDP2	0.5233252303089018
NFATC1	PRDM15	0.5226567144868148
FOS	NR3C1	0.5219219310188681
GATAD2B	TP53	0.5216560986515505
MAFK	SMAD3	0.5215416359566403
ARNT	RELA	0.5205802990333542
SREBF1	TWIST2	0.5204265154436266
ETS2	SRF	0.5189108967793915
PPARD	SMAD4	0.5187740213049429
IRF4	MAF	0.5187329012452703
ARID2	RUNX1	0.5183365313177287
FLI1	SRF	0.5179734887853583
E2F4	MGA	0.5177278554805278
NCOA3	YY1	0.5164511189468122
FOSB	MYC	0.5157038557587919
CXXC1	MYC	0.5149644888619578
NCOA1	NFKB1	0.5148340154596573
CENPB	FOXP3	0.5146000553101562
SMAD3	TGIF1	0.5142666546367911
BCL6	KMT2B	0.5140951786722372
SMAD4	SMAD5	0.5136322377587681
MEF2C	TCF4	0.5129027344741616
E2F3	SP1	0.5128722729277634
STAT6	ZEB1	0.5117883390553042
LEF1	MYC	0.5106829837074031
TCF12	TCF3	0.5102381692212544
MYB	TAL1	0.5101220932809141
KLF4	TCF7L2	0.5099836346370563
TERF2	TFAP4	0.5098474545733319
MYC	PCGF6	0.5098014847882114
NFIA	ZNF326	0.5096245671706149
IRF5	SP100	0.5087728539049571
IRF7	MAFB	0.5080755439420297
ATF2	SMAD5	0.5080108308632948
JUND	SMAD3	0.5077937447728493
ZNF169	ZSCAN25	0.5073528999653981
ETS1	RUNX1	0.5071228924472768
JUND	NFATC1	0.5070999067105084
CSRNP1	ZNF587	0.5070976118877543
ATF6B	CREB3	0.5070509674891577
NR2C2	PATZ1	0.5068331275149166
REST	ZNF598	0.5067907862421092
SMAD3	ZNF329	0.5062640767117907
YY1	ZNF232	0.5057809616962534
PRDM15	ZNF490	0.5056491331070933
IKZF1	NR2C2	0.5053110361069182
NKRF	RELA	0.5052570872826616
IRF4	RELA	0.5045721475339715
IRF2	NFKB1	0.5045388513088388
CIC	ZBTB18	0.5044177328959666
ATF1	CREM	0.5042373360811393
ESR2	KDM2A	0.5036874715910191
STAT1	STAT5B	0.5034362641005619
ATF6	SRF	0.5029488243081845
EGR1	NR4A1	0.5027058153990639
MYC	SMAD4	0.5025107160815414
GATAD2B	REST	0.5021120647365387
MYC	ZHX3	0.5020463292389818
TP63	ZBTB4	0.502020023718996
ZNF813	ZNF816	0.5018204148086503
NFE2L2	TCF20	0.5013013038344041
SAFB	SAFB2	0.5005972738204787
